8183.3,-4532.8,3361.2,2408.6,992.34,1920.1,1238.8,1063.1,-747.03,979.47,-1819.1,-7.9412,-2129.0,359.26,-2384.0
8174.8,-4560.8,3384.9,2399.5,965.58,1921.2,1229.1,1042.1,-744.53,977.76,-1827.9,4.0216,-2140.4,381.22,-2385.5
8166.2,-4588.9,3408.7,2390.5,938.8,1922.4,1219.4,1021.1,-741.83,975.98,-1836.7,16.028,-2151.9,403.32,-2387.2
8157.5,-4616.6,3432.4,2381.4,912.25,1923.7,1209.8,1000.1,-738.9,974.01,-1845.3,28.092,-2163.6,425.56,-2389.1
8148.8,-4644.1,3455.8,2372.2,885.89,1925.0,1200.1,979.17,-735.7,971.79,-1854.0,40.305,-2175.5,447.94,-2391.2
8140.1,-4671.5,3479.1,2363.2,859.6,1926.3,1190.5,958.19,-732.03,969.12,-1862.6,52.932,-2187.8,470.49,-2393.4
8131.2,-4698.3,3502.1,2354.0,833.67,1927.6,1180.7,937.31,-728.22,966.25,-1871.1,65.594,-2200.3,493.15,-2395.7
8122.2,-4725.0,3524.9,2344.7,807.92,1929.0,1171.0,916.41,-724.2,963.22,-1879.5,78.306,-2213.1,515.97,-2398.3
8113.3,-4751.5,3547.6,2335.5,782.26,1930.4,1161.4,895.49,-719.95,960.01,-1887.9,91.141,-2226.0,538.94,-2400.9
8104.3,-4777.6,3570.1,2326.1,756.86,1931.8,1151.7,874.62,-715.51,956.61,-1896.2,104.03,-2239.2,562.05,-2403.8
8095.2,-4803.6,3592.5,2316.7,731.63,1933.2,1142.0,853.77,-710.87,953.03,-1904.4,117.02,-2252.5,585.29,-2406.7
8086.3,-4829.6,3614.8,2307.4,706.37,1934.7,1132.4,832.85,-705.91,949.23,-1912.6,130.22,-2266.2,608.68,-2409.9
8076.4,-4854.0,3636.1,2297.6,682.42,1935.6,1122.6,812.58,-700.88,944.84,-1920.2,143.46,-2280.1,632.19,-2413.1
8067.4,-4879.6,3658.0,2288.5,657.55,1937.0,1112.9,791.96,-695.46,940.4,-1928.4,157.15,-2294.2,655.68,-2416.6
