3517.2,814.42,1372.0,1552.3,2724.3,2208.6,1899.0,876.3,1009.9,119.78,-1565.3,-1410.1,-736.38,-812.1,-4503.1
3524.0,806.18,1383.5,1549.3,2703.2,2204.7,1893.7,846.2,987.45,137.12,-1568.9,-1431.4,-729.9,-787.61,-4493.0
3531.4,796.79,1395.6,1547.0,2681.2,2200.6,1888.8,816.57,964.34,154.41,-1572.4,-1452.2,-723.48,-764.15,-4482.2
3539.3,786.59,1407.6,1545.3,2658.8,2196.0,1884.2,787.59,940.72,171.3,-1575.7,-1472.2,-717.5,-741.68,-4470.4
3547.9,775.06,1420.5,1544.2,2635.3,2191.7,1880.3,758.44,916.54,188.88,-1579.2,-1492.3,-711.11,-719.81,-4458.6
3557.2,762.11,1433.7,1544.3,2610.9,2186.5,1876.6,730.75,891.7,205.49,-1582.8,-1510.9,-704.91,-699.83,-4445.3
3566.7,749.13,1446.5,1544.2,2586.7,2181.6,1873.1,702.73,866.89,222.27,-1586.1,-1529.5,-699.29,-679.72,-4431.9
3577.0,735.02,1459.8,1544.9,2561.8,2176.5,1869.9,675.05,841.7,239.07,-1589.6,-1547.5,-693.67,-660.57,-4417.9
3587.7,720.08,1473.2,1546.0,2536.4,2171.3,1866.8,647.84,816.24,255.61,-1593.2,-1564.9,-688.2,-642.27,-4403.3
3598.9,704.52,1486.5,1547.5,2510.9,2165.7,1863.6,621.42,790.61,271.5,-1596.7,-1581.3,-683.15,-624.89,-4388.0
3610.5,688.33,1499.9,1549.5,2485.2,2159.9,1860.5,595.42,764.85,287.09,-1600.2,-1597.1,-678.34,-608.21,-4372.1
3622.5,671.63,1513.3,1551.7,2459.4,2153.8,1857.3,569.95,739.01,302.22,-1603.7,-1612.2,-673.88,-592.2,-4355.7
3634.9,654.45,1526.6,1554.2,2433.5,2147.7,1854.0,544.89,713.12,317.01,-1607.1,-1626.7,-669.7,-576.79,-4338.9
3647.6,636.88,1539.9,1556.9,2407.6,2141.4,1850.7,520.33,687.22,331.34,-1610.6,-1640.5,-665.87,-561.96,-4321.6
3660.7,619.15,1552.4,1560.1,2382.5,2133.9,1846.7,497.38,661.23,344.07,-1613.3,-1653.0,-663.08,-547.82,-4303.5
3674.1,600.97,1565.2,1563.3,2357.0,2127.0,1842.9,474.07,635.29,357.22,-1616.4,-1665.5,-660.16,-533.93,-4285.4
3687.9,582.56,1577.4,1566.8,2332.1,2119.1,1838.8,452.03,609.25,369.14,-1619.0,-1677.0,-658.14,-520.49,-4266.8
3702.7,563.99,1587.0,1572.1,2309.4,2108.1,1833.8,433.73,582.78,377.5,-1619.5,-1686.1,-658.77,-507.52,-4247.1
3719.3,545.46,1590.3,1581.8,2292.3,2088.9,1826.7,424.49,555.07,377.27,-1614.8,-1690.0,-665.79,-494.94,-4225.6
3737.9,526.94,1586.8,1596.0,2280.9,2061.3,1817.7,424.37,526.11,368.42,-1604.9,-1688.8,-679.21,-482.7,-4202.2
3757.2,508.25,1581.6,1611.4,2270.9,2031.7,1808.2,426.55,496.78,357.5,-1593.6,-1686.3,-694.31,-470.5,-4178.5
3777.4,489.54,1573.8,1628.7,2263.2,1998.8,1798.0,432.41,467.0,343.14,-1580.4,-1681.8,-711.85,-458.52,-4154.1
3797.6,471.25,1565.0,1646.3,2256.6,1964.7,1787.3,439.72,437.08,327.39,-1566.1,-1676.7,-730.38,-446.42,-4129.5
3818.3,452.55,1555.6,1664.4,2250.4,1929.9,1776.5,447.9,407.05,310.98,-1551.6,-1671.0,-749.3,-434.71,-4104.7
3838.8,433.76,1547.3,1681.8,2243.3,1896.5,1765.9,454.68,377.32,295.86,-1538.1,-1665.9,-767.19,-423.18,-4080.1
3859.9,414.79,1537.8,1700.1,2237.1,1861.6,1755.2,463.06,347.33,279.37,-1523.6,-1660.1,-786.15,-411.58,-4055.4
3881.0,395.91,1528.2,1718.3,2231.0,1826.8,1744.4,471.39,317.37,262.96,-1509.2,-1654.4,-805.14,-399.96,-4030.8
3902.3,376.99,1518.5,1736.5,2225.0,1792.0,1733.5,479.87,287.45,246.43,-1494.7,-1648.6,-824.2,-388.49,-4006.1
